Track Name,Artist,URL
It's Beginning To Look A Lot Like Christmas,Michael Bublé,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
Sweet Lovin' - Radio Edit,Sigala,https://open.spotify.com/track/4m2fkcupHXqsvL8tZbfRWh
Last Christmas,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
Middle,DJ Snake,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
7 Years,Lukas Graham,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
One Call Away,Charlie Puth,https://open.spotify.com/track/2uEJanMvnA1dXgX1ASnPQm
Mistletoe,Justin Bieber,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
Santa Tell Me,Ariana Grande,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
Not Too Young,Sabina Ddumba,https://open.spotify.com/track/3POvBeMRTKRo2GYJInADSA
It's the Most Wonderful Time of the Year,Andy Williams,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
White Christmas,Bing Crosby,https://open.spotify.com/track/01h424WG38dgY34vkI3Yd0
Do They Know It's Christmas? - 1984 Version,Band Aid,https://open.spotify.com/track/39nFRFg7LXX4v4CrYYP6j1
White Christmas (Duet With Shania Twain),Michael Bublé,https://open.spotify.com/track/6EM7JApNrP4fftMlDsOAZG
Driving Home For Christmas,Chris Rea,https://open.spotify.com/track/4yaUDc6tXhncU0Nr3CT8D3
Holly Jolly Christmas,Michael Bublé,https://open.spotify.com/track/5PuKlCjfEVIXl0ZBp5ZW9g
Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
Rockin' Around The Christmas Tree - Rerecorded Version,Brenda Lee,https://open.spotify.com/track/09OojFvtrM9YRzRjnXqJjA
All I Want For Christmas Is You,Michael Bublé,https://open.spotify.com/track/1FRqLI971CD1QedTiJeL3c
Christmas Lights,Coldplay,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
Lay It All On Me (feat. Ed Sheeran),Rudimental,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
Boys Like You,Who Is Fancy,https://open.spotify.com/track/07rJ9xLSbBKLwJHW73CApr
Allt jag behöver,Miriam Bryant,https://open.spotify.com/track/1wiO0Gs4mLICDYsulNkmdH
Say It,Tory Lanez,https://open.spotify.com/track/610BVUQMZpmt3eROWX9ZC1
Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
Tired of Talking,LÉON,https://open.spotify.com/track/17buItCAF63E5XbCmshCmD
Fairytale Of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
Stay,Kygo,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
Running Out,Matoma,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz
One Of Them,G-Eazy,https://open.spotify.com/track/4wckW1OjAM2z6elKQdqUpi
Random,G-Eazy,https://open.spotify.com/track/5zUKLvNNM7HOyDTuYcs1EE
DADDY ft. CL of 2NE1,PSY,https://open.spotify.com/track/4oHmgneU9dwYoqg0SJSOCf
Calm Down,G-Eazy,https://open.spotify.com/track/7xq3uN2toVZ8IbNzfTucyJ
Sweet Lovin' - Original Mix,Sigala,https://open.spotify.com/track/5Y3LTdywsMjLsuwTmNWGVO
Santa Claus Is Coming To Town,Michael Bublé,https://open.spotify.com/track/1RMDXedcRno6rDBCbNHDJf
Have Yourself A Merry Little Christmas,Sam Smith,https://open.spotify.com/track/7Hz6LLOVxrojLPIHJJ1S0E
Have Yourself A Merry Little Christmas,Michael Bublé,https://open.spotify.com/track/37UhuyGwWHgS1dhTePiJBy
Feliz Navidad,José Feliciano,https://open.spotify.com/track/5rgStA2VSw8K6jragj6yBx
Blue Christmas,Elvis Presley,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
Jingle Bells (feat. The Puppini Sisters),Michael Bublé,https://open.spotify.com/track/5qXUIehZetSx94f6QNT88w
Christmas (Baby Please Come Home),Michael Bublé,https://open.spotify.com/track/4cfFatS3ssDtqDDRz25RRB
Merry Christmas Everyone - Single Version - Re-mastered 2004,Shakin' Stevens,https://open.spotify.com/track/2DVmysS5JXqtrNyL5buBR0
Happy Xmas (War Is Over) - 2010 Digital Remaster,John Lennon,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
The Christmas Song (Merry Christmas To You),Nat King Cole,https://open.spotify.com/track/4cqLCCMzG6GQ9Bch2PBzFp
Santa Baby,Michael Bublé,https://open.spotify.com/track/3m2gfwcxl77ojJTWH3wZkb
My Only Wish (This Year),Britney Spears,https://open.spotify.com/track/1R7XAC26tgDaa7SRG4HaPo
Cold December Night,Michael Bublé,https://open.spotify.com/track/23EvkivHtoFgkSK5pckvwq
"Me, Myself & I",G-Eazy,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
Drifting,G-Eazy,https://open.spotify.com/track/5sv4LTz8qayQYnXlzaxg2x
Random,G-Eazy,https://open.spotify.com/track/422lAAWQO9TqL1LxIPdhOn
YOUTH,Troye Sivan,https://open.spotify.com/track/68fXn0TVggt7Gr0sPbBuI5
WILD,Troye Sivan,https://open.spotify.com/track/3g3mwMTXWKQgVHdME0ah4o
Planez,Jeremih,https://open.spotify.com/track/08zJpaUQVi9FrKv2e32Bah
Sax,Fleur East,https://open.spotify.com/track/2lqgZDZnlXmVZgToWuoC0l
Hollow,Tori Kelly,https://open.spotify.com/track/160hN2OsDXnmgExwtG7cvD
Faded,Alan Walker,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
Hymn For The Weekend,Coldplay,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
Be Right There,Diplo,https://open.spotify.com/track/71EnloViXmSKrQkrkaYFxF
Birds,Coldplay,https://open.spotify.com/track/3HWDWyIqWuLsTHECx9DvXF
A Head Full Of Dreams,Coldplay,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA
Fun (feat. Tove Lo),Coldplay,https://open.spotify.com/track/7fJFDK6XjYsXcMKNHESbot
UGH!,The 1975,https://open.spotify.com/track/3n8IlyxwXzDR8M7TLlo7tD
All I Want for Christmas Is You,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
Army Of One,Coldplay,https://open.spotify.com/track/4giCxIFPZNQIP4bIZM4sqH
Kaleidoscope,Coldplay,https://open.spotify.com/track/7IX7VAXujvcZ3e1PG7sGP7
Amazing Day,Coldplay,https://open.spotify.com/track/3wtV2ifnHzirkAElgTGh63
Up&Up,Coldplay,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR
Adventure Of A Lifetime,Coldplay,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
Everglow,Coldplay,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU
Sweet Lovin' - Radio Edit,Sigala,https://open.spotify.com/track/614TxLN6BP9nN8pFcPdLVE
Hey Ho,Freddy Kalas,https://open.spotify.com/track/2OhYUiURO6pCOPWYIjEFpt
Anyway,Chris Brown,https://open.spotify.com/track/6leAChk6IybpzY4RJXmApg
Cheap Thrills,Sia,https://open.spotify.com/track/5JpOV1GfgLcKc2lzR6lywq
Back To Sleep,Chris Brown,https://open.spotify.com/track/3FQdtOMXdfDcDDjY1OHAqz
Winter Things,Ariana Grande,https://open.spotify.com/track/0vAio6riryryWWwmkKbBfC
Wrist,Chris Brown,https://open.spotify.com/track/6cVykBpWIwz4a6fFFhfhgl
In My Room (feat. Ty Dolla $ign & Tyga),Yellow Claw,https://open.spotify.com/track/6BDvCnkVLMqxRVyFFeKx4W
Wit It This Christmas,Ariana Grande,https://open.spotify.com/track/2ZFX853E9oi99D6WaPYUg8
Last Christmas,Carly Rae Jepsen,https://open.spotify.com/track/34kSAsvs36tXZ8DaiBphUG
I'll Be Home,Meghan Trainor,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
Jingle Bell Rock,Bobby Helms,https://open.spotify.com/track/74u8cWJGP8d8xsdD0pFoWg
The Girl Is Mine featuring Destiny's Child & Brandy,99 Souls,https://open.spotify.com/track/2cNCaMkur4qF0lNwJWBf6b
Picky,Joey Montana,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK
December,Ariana Grande,https://open.spotify.com/track/2r3gfGANsuPbAwmLWGv0ET
Russian Roulette,Tungevaag & Raaban,https://open.spotify.com/track/1vu8zEpTfoxLtpRFyRMEFn
Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
Sleigh Ride,The Ronettes,https://open.spotify.com/track/1zOnUH1tBBLYREt1hgzvgf
Santa Claus Is Comin' to Town - Single Version,Bruce Springsteen,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
"Merry Christmas, Happy Holidays",*NSYNC,https://open.spotify.com/track/4v9WbaxW8HdjqfUiWYWsII
Blue Christmas,Michael Bublé,https://open.spotify.com/track/0QUxMKYur7kAtauLnmyBCc
YOUTH,Troye Sivan,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9
Winter Things,Ariana Grande,https://open.spotify.com/track/1jhljxXlHw8K9rezXKrnow
Back To Sleep,Chris Brown,https://open.spotify.com/track/6dlpABcXrQKRU9G00i6Zba
Come Together - Remastered 2009,The Beatles,https://open.spotify.com/track/0MKqeOVdZcUFGJvWpGCKbG
Rockin' Around The Christmas Tree - Single Version,Brenda Lee,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
Let It Be - Remastered 2009,The Beatles,https://open.spotify.com/track/5V1AHQugSTASVez5ffJtFo
Step Into Christmas,Elton John,https://open.spotify.com/track/10HDoLPz2bucGBkoNEjDHW
Hey Jude - Remastered 2015,The Beatles,https://open.spotify.com/track/0aym2LBJBk9DAYuHHutrIl
Santa Baby,Eartha Kitt,https://open.spotify.com/track/1vZKP9XURuqMp1SpXGnoyb
Love Me Do - Remastered 2009,The Beatles,https://open.spotify.com/track/2OLMjGIhCNI6j34ysPscbp
Help! - Remastered 2009,The Beatles,https://open.spotify.com/track/5ou2BiQ9FxIYkxsYvYHpAT
Here Comes The Sun - Remastered 2009,The Beatles,https://open.spotify.com/track/45yEy5WJywhJ3sDI28ajTm
Thank God It's Christmas - Non-Album Single,Queen,https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG
Yesterday - Remastered 2009,The Beatles,https://open.spotify.com/track/1e0hllQ23AG0QGFgezgLOq
All You Need Is Love - Remastered 2009,The Beatles,https://open.spotify.com/track/3xMSaDC9TU6AQJIsxQB7MK
A Holly Jolly Christmas - Single Version,Burl Ives,https://open.spotify.com/track/3rDceGSnUu9qsedVJ3uFpY
Mary's Boy Child / Oh My Lord,Boney M.,https://open.spotify.com/track/6YnzBV7YkaXZNCK3tlnCfg
Man With The Bag,Jessie J,https://open.spotify.com/track/18g50kFt5uwVeCzQbrCvAO
Get Back - Remastered 2009,The Beatles,https://open.spotify.com/track/3JzL2n8ofVRV6pZXAMGQ93
Yellow Submarine - Remastered 2009,The Beatles,https://open.spotify.com/track/0Dk6z7iOJzFYywJvxjNltW
"Baby, It's Cold Outside",Seth MacFarlane,https://open.spotify.com/track/5BYz6McvNTXD60vRFLkIMw
I Want To Hold Your Hand - Remastered 2015,The Beatles,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s
Santa Claus Is Coming To Town,The Jackson 5,https://open.spotify.com/track/5uww9kBIHfRKs9F3C1FAKN
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
Can't Buy Me Love - Remastered,The Beatles,https://open.spotify.com/track/3SdingSsFcZDZAyvcJbgAw
Run Rudolph Run - Single Version,Chuck Berry,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
Santa Claus Is Comin' to Town,Frank Sinatra,https://open.spotify.com/track/75clRtmtXSkZsPm6SjjQ5j
This Christmas,Chris Brown,https://open.spotify.com/track/7G0zCTiFXuMsLovPWU3BPQ
I'll Be Home For Christmas,Michael Bublé,https://open.spotify.com/track/0EJGgmA2uxiasDM5DmDKL1
A Hard Day's Night - Remastered,The Beatles,https://open.spotify.com/track/5J2CHimS7dWYMImCHkEFaJ
Jingle Bell Rock from Daryl,Daryl Hall & John Oates,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
Santa Baby,Kylie Minogue,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
Silent Night,Michael Bublé,https://open.spotify.com/track/1N5cFf4F9LNfov7GCGWpQc
Have Yourself a Merry Little Christmas,Christina Aguilera,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
Eleanor Rigby - Remastered,The Beatles,https://open.spotify.com/track/5GjPQ0eI7AgmOnADn1EO6Q
Twist And Shout - Remastered 2009,The Beatles,https://open.spotify.com/track/4Z1fbYp0HuxLBje4MOZcSD
I Wish It Could Be Christmas Everyday,Wizzard,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
Winter Wonderland,Tony Bennett,https://open.spotify.com/track/0X6I1Ze2wVESyvyRkqdMsq
One More Sleep,Leona Lewis,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
She Loves You - Mono / Remastered 2015,The Beatles,https://open.spotify.com/track/2Fk411Ix3qnMG8t8Qa74ZX
Winter Wonderland - 2006 - Remaster,Bing Crosby,https://open.spotify.com/track/2IuUMx3uxxJAHcH41aYtn0
Underneath the Tree,Kelly Clarkson,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
Frosty The Snowman,Ella Fitzgerald,https://open.spotify.com/track/3MhbB5T6ZickGjX7Plty7x
Happy Xmas (War Is Over),Céline Dion,https://open.spotify.com/track/4M3K1gnHJnE3cIrAcKZQr3
Ticket To Ride - Remastered 2009,The Beatles,https://open.spotify.com/track/2zO5cQdHLBOPlnQqWeNCFM
Christmas (Baby Please Come Home),Darlene Love,https://open.spotify.com/track/46pF1zFimM582ss1PrMy68
Mis Deseos/Feliz Navidad (Duet With Thalia),Michael Bublé,https://open.spotify.com/track/6ZdxGOaZoNzbGrBLjUcrUs
Stop the Cavalry,Jona Lewie,https://open.spotify.com/track/7GOYe4CKj4Kn7shbOyAwu7
Little Saint Nick,The Beach Boys,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
Jingle Bells,Diana Krall,https://open.spotify.com/track/7zjkaTB8Nb7GMficQcw2pk
"Hello, Goodbye - Remastered",The Beatles,https://open.spotify.com/track/0vZ97gHhemKm6c64hTfJNA
The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber,https://open.spotify.com/track/4Z0l8dIngsalL0QdCun5CE
Something - Remastered,The Beatles,https://open.spotify.com/track/0pNeVovbiZHkulpGeOx1Gj
Ave Maria,Michael Bublé,https://open.spotify.com/track/1c0jPBEEdvbPHhVqQxJcdu
Penny Lane - Remastered,The Beatles,https://open.spotify.com/track/1h04XMpzGzmAudoI6VHBgA
Day Tripper - Remastered 2015,The Beatles,https://open.spotify.com/track/0vXGSlE4ft3n5JHZMHHSIj
Blackbird - Remastered 2009,The Beatles,https://open.spotify.com/track/4Z92RMiyJpUrApZi3LtpJ6
Have Yourself A Merry Little Christmas - 1999 - Remaster,Frank Sinatra,https://open.spotify.com/track/2FPfeYlrbSBR8PwCU0zaqq
Dance of the Sugar Plum Fairy,Pentatonix,https://open.spotify.com/track/18FgkffvQN7dBgUKndmDhH
In My Life - Remastered,The Beatles,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo
December,Ariana Grande,https://open.spotify.com/track/7zrhy9OhtcO7MdIvbbJiOa
Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,The Beatles,https://open.spotify.com/track/2v0fKNEQwzUuol9VImFuOu
Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
Paperback Writer - Remastered 2015,The Beatles,https://open.spotify.com/track/0Ui8KPWZbJJQ2Y0CIQuVqX
What Christmas Means To Me,Stevie Wonder,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV
Merry Xmas Everybody,Slade,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
Christmas Time,Bryan Adams,https://open.spotify.com/track/0hnErtVKN1JyvfBNfpWDpO
It's Beginning to Look a Lot Like Christmas,Perry Como,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
Winter Wonderland / Don't Worry Be Happy,Pentatonix,https://open.spotify.com/track/5o9JHeY8e47bXCjSZOnD7b
Santa Baby,Ariana Grande,https://open.spotify.com/track/41XCLKG0xl01mGprBDtTNS
Last Christmas,Ariana Grande,https://open.spotify.com/track/5bjWdBx64POBYiUny759hy
Mistletoe And Holly - 1999 - Remaster,Frank Sinatra,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
Jingle Bells - 1999 - Remaster,Frank Sinatra,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
"Baby, It's Cold Outside (Glee Cast Version)",Glee Cast,https://open.spotify.com/track/7irY7Ldcf6BFpycGl62vum
Christmas Dream,Andreas Weise,https://open.spotify.com/track/6tUMdozpJETJYMjbk54LjA
The First Noel - 1999 - Remaster,Frank Sinatra,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl
Frosty The Snowman (feat. The Puppini Sisters) - Bonus Track,Michael Bublé,https://open.spotify.com/track/27TJMHguLnuW3y2UPqXeC2
White Christmas (feat. Clyde McPhatter & Bill Pinckney),The Drifters,https://open.spotify.com/track/6Tw5gpHfFlR3mgtkBWXl2j
merry christmas darling,Christina Perri,https://open.spotify.com/track/6brLwOYFXw7rkGOcLntcPZ
8 Days of Christmas,Destiny's Child,https://open.spotify.com/track/2CZWUmcG9swKChEPBllPra
"Mary, Did You Know?",Pentatonix,https://open.spotify.com/track/6PfQuBnKZPjt7cB7fRUuLi
Winter Wonderland - Bonus Track,Michael Bublé,https://open.spotify.com/track/1GjQLnGAfpv3rWW1K9Ll8p
Lonely This Christmas,Mud,https://open.spotify.com/track/6ka53p5HloApRQ2ptSpuGB
Stitches,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
Hey Jude - Remastered 2015,The Beatles,https://open.spotify.com/track/3H7sv3Krffn15BufUuXzf3
Something - Remastered 2009,The Beatles,https://open.spotify.com/track/7oSUp4yZ0FbuSvVmCxH2ty
Eleanor Rigby - Remastered 2009,The Beatles,https://open.spotify.com/track/77f3aNeabAbOaSB32Sd5QE
Can't Buy Me Love - Remastered 2009,The Beatles,https://open.spotify.com/track/7KmRz1oKEwgj9qpfn72OfO
I Want To Hold Your Hand - Remastered 2015,The Beatles,https://open.spotify.com/track/4DRBaZ760gyk7LWnaJFqsJ
Boys Like You,Who Is Fancy,https://open.spotify.com/track/2xSExwwFXzukzOdR6iVYMk
Fast Car - Radio Edit,Jonas Blue,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
"Hello, Goodbye - Remastered 2009",The Beatles,https://open.spotify.com/track/7c76SiAfT7JkMiCm8BBCcP
Cake By The Ocean,DNCE,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ
Come Together - Remastered,The Beatles,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD
Love Me Do - Remastered,The Beatles,https://open.spotify.com/track/3VbGCXWRiouAq8VyMYN2MI
Help! - Remastered,The Beatles,https://open.spotify.com/track/7DD7eSuYSC5xk2ArU62esN
Yellow Submarine - Remastered,The Beatles,https://open.spotify.com/track/50xwQXPtfNZFKFeZ0XePWc
Get Ugly,Jason Derulo,https://open.spotify.com/track/1dl3vuXJS9anUXE7XnNP75
Ace Of Spades,Motörhead,https://open.spotify.com/track/47FyQCd3TYLrZ9TU6MPaWK
Hold My Hand,Jess Glynne,https://open.spotify.com/track/1eOJAiCKFuMda0fPRvjcuc
Jealous - Remix,Nick Jonas,https://open.spotify.com/track/5NQJnRpJHRaupdegphntQT
Back Up,Dej Loaf,https://open.spotify.com/track/0sr5LOMv4x0jmTYfe6oOvP
We Found Love,Calvin Harris,https://open.spotify.com/track/0385HqYimoTQaHZP17KwG1
Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,https://open.spotify.com/track/6HTJZ0TQJVMSKkUGzAOe2h
Happy New Year,ABBA,https://open.spotify.com/track/4oUfwAQJZGPufJHHzUNByB
+ 1 - Radio Edit,Martin Solveig,https://open.spotify.com/track/45GncesVxjHy0b2js9ylgD
Dangerous (feat. Sam Martin),David Guetta,https://open.spotify.com/track/7pqgMEKsDMOHUdFQ7n0N9K
Working For It - Bonus Track,ZHU,https://open.spotify.com/track/0P6RjFd2HgG2AXJadQuGfE
Down In the DM,Yo Gotti,https://open.spotify.com/track/2MqGvys5HMS5loK1p4Augh
Mayor Que Yo 3,Luny Tunes,https://open.spotify.com/track/00AoRZ8103mVeOVfpTfGuR
Vaivén,Daddy Yankee,https://open.spotify.com/track/0OnqFl8tNKgkIl489RdfuK
Truffle Butter,Nicki Minaj,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
Sunset,Farruko,https://open.spotify.com/track/2yDaWqECegHdiFOuez5gdO
Lean On (feat. MØ & DJ Snake) - J Balvin & Farruko Remix,Major Lazer,https://open.spotify.com/track/3JUxbx6Qw8RP832TgPDL0t
Me Voy Enamorando - Remix,Chino & Nacho,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB
Irresistible,Fall Out Boy,https://open.spotify.com/track/3Y3gChJoEUTqrtuqJCIPQk
Catch & Release - Deepend Remix,Matt Simons,https://open.spotify.com/track/3MSZpokwCtkv9BV0vS3uGr
I Mean It,G-Eazy,https://open.spotify.com/track/6jmTHeoWvBaSrwWttr8Xvu
Fight Song,Rachel Platten,https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr
Keeping Your Head Up,Birdy,https://open.spotify.com/track/4gDcrTB7sm4gDJZ0hRjRtN
Reaper,Sia,https://open.spotify.com/track/0MxvLntGSIgq2WA2aFPix8
Heroes - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/5j6ZZwA9BnxZi5Bk0Ng4jB
Under Pressure - Remastered 2011,Queen,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
Let's Dance - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/0F0MA0ns8oXwGw66B2BSXm
Life On Mars? - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/1C9NuEa1wOF15EOBuWaaxS
Blackstar,David Bowie,https://open.spotify.com/track/0Y0pFPV5Y9OCxY5ZkcAE31
Lazarus,David Bowie,https://open.spotify.com/track/2pEfM4ipdRlvZwfEHMhDcr
Space Oddity - 2009 Remastered Version,David Bowie,https://open.spotify.com/track/3sb66av9ZpdI1JmPDHVa18
Ziggy Stardust - 2012 Remastered Version,David Bowie,https://open.spotify.com/track/2h9h3uJyRAb54OyrQK33lA
'Tis a Pity She Was a Whore,David Bowie,https://open.spotify.com/track/0v60rM2HLSatgUyVZDrLwm
Changes - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/1UBilOBSTjHxFBpsHNfykQ
Starman - 2012 Remastered Version,David Bowie,https://open.spotify.com/track/5AIYDx0HUjra5Bn0vZtjmd
Sue (Or In a Season of Crime),David Bowie,https://open.spotify.com/track/2eT2XA8FH6yKqIO5AbqMjs
Girl Loves Me,David Bowie,https://open.spotify.com/track/6N9PAf91qP6aJIzT8bVoof
Rebel Rebel - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/66lOpKgTyFjOrac4S1s94g
Dollar Days,David Bowie,https://open.spotify.com/track/2AD2Xa5MkgF0xJBE1cFZwe
Queen Bitch - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/7szCdhEyZ2xAEkVyZWS9uB
Moonage Daydream - 2012 Remastered Version,David Bowie,https://open.spotify.com/track/3ziCNz5vq8pEeRZjPElfYR
The Man Who Sold The World - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/0jx7r5OF2yEXUyRArwlKzS
I Can't Give Everything Away,David Bowie,https://open.spotify.com/track/42bQZnfDGmejgB5elWY3QA
Young Americans (2007 Remastered),David Bowie,https://open.spotify.com/track/2mAguyBQ2Xey2yOmwIpL3B
Sound and Vision - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/2JzZ8UTEb1GGvR8Ra0Nfy2
Ashes To Ashes,David Bowie,https://open.spotify.com/track/1JHUxxd77M4ViaqJZfBdl0
China Girl - 2002 Remastered Version,David Bowie,https://open.spotify.com/track/7Dy1LOaEeuYOEe5k17T3Rh
Oh! You Pretty Things - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/4UPBIL7XukyiFvovtrRYVN
Diamond Dogs - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/3MrxdpIOiuI9ahr3MfcYqA
The Next Day,David Bowie,https://open.spotify.com/track/74c5SUSjIzbiDl5MMdQBVs
Suffragette City - 2012 Remastered Version,David Bowie,https://open.spotify.com/track/2JsrUviElh0ZbkRljq4ZfJ
Blue Jean - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/34Pobuh81Cvth4YZ6qdLdI
Modern Love - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/7LyIoUsiMtelB1I0I4drEF
Valentine's Day,David Bowie,https://open.spotify.com/track/4dYYIbtPL0JWEygYY3VTBL
Golden Years - 1999 Remastered Version,David Bowie,https://open.spotify.com/track/1hlG7OWNQYhY01ZOd7JL6S
Lazarus,David Bowie,https://open.spotify.com/track/3Vn9oCZbdI1EMO7jxdz2Rc
Blackstar,David Bowie,https://open.spotify.com/track/0Fao855T3klV3REFRFHRF3
Lost Boy,Ruth B,https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU
The Sound,The 1975,https://open.spotify.com/track/1oEaUN7PYQRwcUF52U2M9S
Don't Threaten Me With A Good Time,Panic! At The Disco,https://open.spotify.com/track/0OynBOa42KSFIvVrqnw7DO
Whole Lotta Lovin',DJ Mustard,https://open.spotify.com/track/01gNiOqg8u7vT90uVgOVmz
Death Of A Bachelor,Panic! At The Disco,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8
LA Devotee,Panic! At The Disco,https://open.spotify.com/track/76mUA152QjDlg5DCpDxjSl
Crazy=Genius,Panic! At The Disco,https://open.spotify.com/track/6V68ItawQkQlZhYIf1S86C
Sorry Not Sorry,Bryson Tiller,https://open.spotify.com/track/16bHRxM89ue0TiCKARYbRp
Hasta el Amanecer,Nicky Jam,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
Hallelujah,Panic! At The Disco,https://open.spotify.com/track/4YgHATLbR0upDqxTKIvvvc
House Of Memories,Panic! At The Disco,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ
Hotel California,Eagles,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
Emperor's New Clothes,Panic! At The Disco,https://open.spotify.com/track/3px2rAPu74ltbkf9eZsZ8h
Victorious,Panic! At The Disco,https://open.spotify.com/track/6od5hFv9IT5JHc7NEF9HRv
Don't Threaten Me With A Good Time,Panic! At The Disco,https://open.spotify.com/track/2fh3bZ8jZhMxOcfESE9nQY
Take It Easy,Eagles,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr
LA Devotee,Panic! At The Disco,https://open.spotify.com/track/2fmCA13dwQQOGBIbIOWRiJ
Hallelujah,Panic! At The Disco,https://open.spotify.com/track/6TzJLISIitIzn1WtjDY0Op
