,<!doctype html>,"Position,""Track Name"",Artist,Streams,URL",code,date
3,,"4,Work,Rihanna,2544,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-24
4,,"5,""Fast Car - Radio Edit"",""Jonas Blue"",2342,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-24
5,,"6,""7 Years"",""Lukas Graham"",2255,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-24
6,,"7,PILLOWTALK,ZAYN,2245,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-24
7,,"8,""Me, Myself & I"",G-Eazy,2243,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-24
8,,"9,""Love Yourself"",""Justin Bieber"",2021,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-24
9,,"10,Roses,""The Chainsmokers"",1997,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-24
10,,"11,""Hands To Myself"",""Selena Gomez"",1755,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-24
11,,"12,Stay,Kygo,1714,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-24
12,,"13,Sorry,""Justin Bieber"",1662,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ",lt,2016-02-24
13,,"14,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1610,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-24
14,,"15,""Cake By The Ocean"",DNCE,1605,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-24
15,,"16,""Light It Up (feat. Nyla & Fuse ODG) - Remix"",""Major Lazer"",1577,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk",lt,2016-02-24
16,,"17,""Lush Life"",""Zara Larsson"",1576,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-24
17,,"18,YOUTH,""Troye Sivan"",1550,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-24
18,,"19,Stitches,""Shawn Mendes"",1516,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q",lt,2016-02-24
19,,"20,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1508,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-24
20,,"21,""Adventure Of A Lifetime"",Coldplay,1421,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M",lt,2016-02-24
21,,"22,""My House"",""Flo Rida"",1401,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-24
22,,"23,""Cheap Thrills"",Sia,1337,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-24
23,,"24,""What Do You Mean?"",""Justin Bieber"",1336,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI",lt,2016-02-24
24,,"25,""Lay It All On Me (feat. Ed Sheeran)"",Rudimental,1312,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk",lt,2016-02-24
25,,"26,""All My Friends"",Snakehips,1299,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K",lt,2016-02-24
26,,"27,""Never Forget You"",""Zara Larsson"",1290,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD",lt,2016-02-24
27,,"28,""I Know What You Did Last Summer"",""Shawn Mendes"",1278,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp",lt,2016-02-24
28,,"29,""When We Were Young"",Adele,1270,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN",lt,2016-02-24
29,,"30,""Hymn For The Weekend"",Coldplay,1263,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy",lt,2016-02-24
30,,"31,""Hide Away"",Daya,1220,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4",lt,2016-02-24
31,,"32,""One Call Away"",""Charlie Puth"",1049,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O",lt,2016-02-24
32,,"33,Hello,Adele,1040,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3",lt,2016-02-24
33,,"34,""Running Out"",Matoma,1030,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz",lt,2016-02-24
34,,"35,Middle,""DJ Snake"",1028,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa",lt,2016-02-24
0,,"1,Faded,""Alan Walker"",2831,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt",lt,2016-02-25
1,,"2,""I Took A Pill In Ibiza - Seeb Remix"",""Mike Posner"",2713,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg",lt,2016-02-25
2,,"3,""Stressed Out"",""Twenty One Pilots"",2688,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn",lt,2016-02-25
3,,"4,Work,Rihanna,2634,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-25
4,,"5,""Fast Car - Radio Edit"",""Jonas Blue"",2514,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-25
5,,"6,""Me, Myself & I"",G-Eazy,2419,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-25
6,,"7,PILLOWTALK,ZAYN,2361,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-25
7,,"8,""7 Years"",""Lukas Graham"",2192,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-25
8,,"9,""Love Yourself"",""Justin Bieber"",2094,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-25
9,,"10,Roses,""The Chainsmokers"",1973,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-25
10,,"11,Stay,Kygo,1896,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-25
11,,"12,""Hands To Myself"",""Selena Gomez"",1887,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-25
12,,"13,""Lush Life"",""Zara Larsson"",1770,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-25
13,,"14,""Cake By The Ocean"",DNCE,1722,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-25
14,,"15,Sorry,""Justin Bieber"",1667,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ",lt,2016-02-25
15,,"16,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1589,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-25
16,,"17,YOUTH,""Troye Sivan"",1554,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-25
17,,"18,""Adventure Of A Lifetime"",Coldplay,1547,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M",lt,2016-02-25
18,,"19,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1532,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-25
19,,"20,Stitches,""Shawn Mendes"",1520,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q",lt,2016-02-25
20,,"21,""Never Forget You"",""Zara Larsson"",1482,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD",lt,2016-02-25
21,,"22,""Light It Up (feat. Nyla & Fuse ODG) - Remix"",""Major Lazer"",1482,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk",lt,2016-02-25
22,,"23,""My House"",""Flo Rida"",1446,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-25
23,,"24,""Cheap Thrills"",Sia,1436,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-25
24,,"25,""All My Friends"",Snakehips,1413,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K",lt,2016-02-25
25,,"26,""I Know What You Did Last Summer"",""Shawn Mendes"",1339,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp",lt,2016-02-25
26,,"27,""Hymn For The Weekend"",Coldplay,1302,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy",lt,2016-02-25
27,,"28,""Lay It All On Me (feat. Ed Sheeran)"",Rudimental,1299,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk",lt,2016-02-25
28,,"29,""Hide Away"",Daya,1266,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4",lt,2016-02-25
29,,"30,""What Do You Mean?"",""Justin Bieber"",1251,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI",lt,2016-02-25
30,,"31,""Running Out"",Matoma,1205,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz",lt,2016-02-25
31,,"32,""When We Were Young"",Adele,1186,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN",lt,2016-02-25
32,,"33,Hello,Adele,1051,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3",lt,2016-02-25
33,,"34,Middle,""DJ Snake"",1017,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa",lt,2016-02-25
0,,"1,Faded,""Alan Walker"",2845,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt",lt,2016-02-26
1,,"2,Work,Rihanna,2824,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-26
2,,"3,""Stressed Out"",""Twenty One Pilots"",2717,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn",lt,2016-02-26
3,,"4,""Fast Car - Radio Edit"",""Jonas Blue"",2692,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-26
4,,"5,""I Took A Pill In Ibiza - Seeb Remix"",""Mike Posner"",2599,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg",lt,2016-02-26
5,,"6,""Me, Myself & I"",G-Eazy,2566,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-26
6,,"7,PILLOWTALK,ZAYN,2333,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-26
7,,"8,""7 Years"",""Lukas Graham"",2317,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-26
8,,"9,Roses,""The Chainsmokers"",1973,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-26
9,,"10,""Hands To Myself"",""Selena Gomez"",1855,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-26
10,,"11,""Cake By The Ocean"",DNCE,1836,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-26
11,,"12,""Lush Life"",""Zara Larsson"",1830,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-26
12,,"13,""Light It Up (feat. Nyla & Fuse ODG) - Remix"",""Major Lazer"",1802,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk",lt,2016-02-26
13,,"14,Stay,Kygo,1787,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-26
14,,"15,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1653,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-26
15,,"16,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1579,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-26
16,,"17,""Love Yourself"",""Justin Bieber"",1514,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-26
17,,"18,""My House"",""Flo Rida"",1505,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-26
18,,"19,""Cheap Thrills"",Sia,1497,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-26
19,,"20,""Never Forget You"",""Zara Larsson"",1496,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD",lt,2016-02-26
20,,"21,""Adventure Of A Lifetime"",Coldplay,1495,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M",lt,2016-02-26
21,,"22,YOUTH,""Troye Sivan"",1449,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-26
22,,"23,""Lay It All On Me (feat. Ed Sheeran)"",Rudimental,1431,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk",lt,2016-02-26
23,,"24,Stitches,""Shawn Mendes"",1399,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q",lt,2016-02-26
24,,"25,""All My Friends"",Snakehips,1349,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K",lt,2016-02-26
25,,"26,""I Know What You Did Last Summer"",""Shawn Mendes"",1302,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp",lt,2016-02-26
26,,"27,""Hymn For The Weekend"",Coldplay,1292,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy",lt,2016-02-26
27,,"28,""Hide Away"",Daya,1255,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4",lt,2016-02-26
28,,"29,""What Do You Mean?"",""Justin Bieber"",1219,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI",lt,2016-02-26
29,,"30,""When We Were Young"",Adele,1159,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN",lt,2016-02-26
30,,"31,Sorry,""Justin Bieber"",1156,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ",lt,2016-02-26
31,,"32,""Running Out"",Matoma,1124,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz",lt,2016-02-26
32,,"33,Middle,""DJ Snake"",1111,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa",lt,2016-02-26
33,,"34,""In The Night"",""The Weeknd"",1043,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl",lt,2016-02-26
34,,"35,""Be Right There"",Diplo,1042,https://open.spotify.com/track/71EnloViXmSKrQkrkaYFxF",lt,2016-02-26
35,,"36,Hello,Adele,1027,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3",lt,2016-02-26
36,,"37,""Don't Let Me Down"",""The Chainsmokers"",1012,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK",lt,2016-02-26
0,,"1,Faded,""Alan Walker"",3183,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt",lt,2016-02-27
1,,"2,Work,Rihanna,3001,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-27
2,,"3,""Stressed Out"",""Twenty One Pilots"",2853,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn",lt,2016-02-27
3,,"4,""I Took A Pill In Ibiza - Seeb Remix"",""Mike Posner"",2764,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg",lt,2016-02-27
4,,"5,""Fast Car - Radio Edit"",""Jonas Blue"",2742,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-27
5,,"6,""Me, Myself & I"",G-Eazy,2556,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-27
6,,"7,PILLOWTALK,ZAYN,2479,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-27
7,,"8,""7 Years"",""Lukas Graham"",2365,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-27
8,,"9,Roses,""The Chainsmokers"",1994,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-27
9,,"10,Stay,Kygo,1968,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-27
10,,"11,""Hands To Myself"",""Selena Gomez"",1904,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-27
11,,"12,""Lush Life"",""Zara Larsson"",1809,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-27
12,,"13,""Cake By The Ocean"",DNCE,1800,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-27
13,,"14,""Cheap Thrills"",Sia,1785,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-27
14,,"15,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1697,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-27
15,,"16,YOUTH,""Troye Sivan"",1602,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-27
16,,"17,""Adventure Of A Lifetime"",Coldplay,1573,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M",lt,2016-02-27
17,,"18,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1567,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-27
18,,"19,""Light It Up (feat. Nyla & Fuse ODG) - Remix"",""Major Lazer"",1567,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk",lt,2016-02-27
19,,"20,""My House"",""Flo Rida"",1523,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-27
20,,"21,""I Know What You Did Last Summer"",""Shawn Mendes"",1511,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp",lt,2016-02-27
21,,"22,""Never Forget You"",""Zara Larsson"",1465,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD",lt,2016-02-27
22,,"23,""Lay It All On Me (feat. Ed Sheeran)"",Rudimental,1397,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk",lt,2016-02-27
23,,"24,""Hide Away"",Daya,1375,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4",lt,2016-02-27
24,,"25,Stitches,""Shawn Mendes"",1315,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q",lt,2016-02-27
25,,"26,""All My Friends"",Snakehips,1309,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K",lt,2016-02-27
26,,"27,""When We Were Young"",Adele,1307,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN",lt,2016-02-27
27,,"28,""Hymn For The Weekend"",Coldplay,1266,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy",lt,2016-02-27
28,,"29,""Love Yourself"",""Justin Bieber"",1266,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-27
29,,"30,""Running Out"",Matoma,1248,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz",lt,2016-02-27
30,,"31,Middle,""DJ Snake"",1137,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa",lt,2016-02-27
31,,"32,""Don't Let Me Down"",""The Chainsmokers"",1104,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK",lt,2016-02-27
32,,"33,""What Do You Mean?"",""Justin Bieber"",1102,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI",lt,2016-02-27
33,,"34,""Work from Home"",""Joshua Coleman"",1091,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7",lt,2016-02-27
34,,"35,""In The Night"",""The Weeknd"",1072,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl",lt,2016-02-27
35,,"36,Hello,Adele,1062,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3",lt,2016-02-27
36,,"37,""One Call Away"",""Charlie Puth"",1049,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O",lt,2016-02-27
0,,"1,Faded,""Alan Walker"",2904,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt",lt,2016-02-28
1,,"2,""Stressed Out"",""Twenty One Pilots"",2662,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn",lt,2016-02-28
2,,"3,Work,Rihanna,2522,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-28
3,,"4,""Fast Car - Radio Edit"",""Jonas Blue"",2515,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-28
4,,"5,""Me, Myself & I"",G-Eazy,2392,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-28
5,,"6,""7 Years"",""Lukas Graham"",2369,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-28
6,,"7,""I Took A Pill In Ibiza - Seeb Remix"",""Mike Posner"",2360,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg",lt,2016-02-28
7,,"8,PILLOWTALK,ZAYN,2268,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-28
8,,"9,""Hands To Myself"",""Selena Gomez"",1857,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-28
9,,"10,Roses,""The Chainsmokers"",1811,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-28
10,,"11,""Love Yourself"",""Justin Bieber"",1777,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-28
11,,"12,Stay,Kygo,1768,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-28
12,,"13,""Lush Life"",""Zara Larsson"",1659,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-28
13,,"14,""Cheap Thrills"",Sia,1572,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-28
14,,"15,YOUTH,""Troye Sivan"",1551,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-28
15,,"16,""I Know What You Did Last Summer"",""Shawn Mendes"",1514,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp",lt,2016-02-28
16,,"17,""Cake By The Ocean"",DNCE,1512,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-28
17,,"18,""Light It Up (feat. Nyla & Fuse ODG) - Remix"",""Major Lazer"",1464,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk",lt,2016-02-28
18,,"19,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1441,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-28
19,,"20,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1409,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-28
20,,"21,""My House"",""Flo Rida"",1354,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-28
21,,"22,""Adventure Of A Lifetime"",Coldplay,1348,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M",lt,2016-02-28
22,,"23,""Hide Away"",Daya,1345,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4",lt,2016-02-28
23,,"24,""Never Forget You"",""Zara Larsson"",1320,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD",lt,2016-02-28
24,,"25,Stitches,""Shawn Mendes"",1307,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q",lt,2016-02-28
25,,"26,Sorry,""Justin Bieber"",1305,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ",lt,2016-02-28
26,,"27,""When We Were Young"",Adele,1285,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN",lt,2016-02-28
27,,"28,""Lay It All On Me (feat. Ed Sheeran)"",Rudimental,1275,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk",lt,2016-02-28
28,,"29,""Work from Home"",""Joshua Coleman"",1242,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7",lt,2016-02-28
29,,"30,Hello,Adele,1235,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3",lt,2016-02-28
30,,"31,""All My Friends"",Snakehips,1208,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K",lt,2016-02-28
31,,"32,""Hymn For The Weekend"",Coldplay,1180,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy",lt,2016-02-28
32,,"33,""Running Out"",Matoma,1137,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz",lt,2016-02-28
33,,"34,""One Call Away"",""Charlie Puth"",1065,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O",lt,2016-02-28
34,,"35,Middle,""DJ Snake"",1035,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa",lt,2016-02-28
0,,"1,Faded,""Alan Walker"",3069,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt",lt,2016-02-29
1,,"2,Work,Rihanna,2629,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v",lt,2016-02-29
2,,"3,""I Took A Pill In Ibiza - Seeb Remix"",""Mike Posner"",2562,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg",lt,2016-02-29
3,,"4,""Stressed Out"",""Twenty One Pilots"",2535,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn",lt,2016-02-29
4,,"5,""Fast Car - Radio Edit"",""Jonas Blue"",2517,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ",lt,2016-02-29
5,,"6,""7 Years"",""Lukas Graham"",2355,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7",lt,2016-02-29
6,,"7,""Me, Myself & I"",G-Eazy,2282,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC",lt,2016-02-29
7,,"8,PILLOWTALK,ZAYN,2260,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO",lt,2016-02-29
8,,"9,""Love Yourself"",""Justin Bieber"",1957,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT",lt,2016-02-29
9,,"10,Stay,Kygo,1881,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK",lt,2016-02-29
10,,"11,Roses,""The Chainsmokers"",1807,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z",lt,2016-02-29
11,,"12,""Cheap Thrills"",Sia,1799,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j",lt,2016-02-29
12,,"13,""Cake By The Ocean"",DNCE,1714,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ",lt,2016-02-29
13,,"14,""Hands To Myself"",""Selena Gomez"",1695,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk",lt,2016-02-29
14,,"15,""Lush Life"",""Zara Larsson"",1691,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f",lt,2016-02-29
15,,"16,YOUTH,""Troye Sivan"",1605,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9",lt,2016-02-29
16,,"17,""My House"",""Flo Rida"",1601,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1",lt,2016-02-29
17,,"18,Sorry,""Justin Bieber"",1596,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ",lt,2016-02-29
18,,"19,""Bang My Head (feat. Sia & Fetty Wap)"",""David Guetta"",1508,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy",lt,2016-02-29
19,,"20,""Sugar (feat. Francesco Yates)"",""Robin Schulz"",1483,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w",lt,2016-02-29
