,code,date,url
1326,ph,2016-04-13,https://spotifycharts.com/regional/ph/daily/2016-04-13/download
1327,ph,2016-04-14,https://spotifycharts.com/regional/ph/daily/2016-04-14/download
1328,ph,2016-04-15,https://spotifycharts.com/regional/ph/daily/2016-04-15/download
1329,ph,2016-04-16,https://spotifycharts.com/regional/ph/daily/2016-04-16/download
1330,ph,2016-04-17,https://spotifycharts.com/regional/ph/daily/2016-04-17/download
1331,ph,2016-04-18,https://spotifycharts.com/regional/ph/daily/2016-04-18/download
1332,ph,2016-04-19,https://spotifycharts.com/regional/ph/daily/2016-04-19/download
1333,ph,2016-04-20,https://spotifycharts.com/regional/ph/daily/2016-04-20/download
1334,ph,2016-04-21,https://spotifycharts.com/regional/ph/daily/2016-04-21/download
1335,ph,2016-04-22,https://spotifycharts.com/regional/ph/daily/2016-04-22/download
1336,ph,2016-04-23,https://spotifycharts.com/regional/ph/daily/2016-04-23/download
1337,ph,2016-04-24,https://spotifycharts.com/regional/ph/daily/2016-04-24/download
1338,ph,2016-04-25,https://spotifycharts.com/regional/ph/daily/2016-04-25/download
1339,ph,2016-04-26,https://spotifycharts.com/regional/ph/daily/2016-04-26/download
1340,ph,2016-04-27,https://spotifycharts.com/regional/ph/daily/2016-04-27/download
1341,ph,2016-04-28,https://spotifycharts.com/regional/ph/daily/2016-04-28/download
1342,ph,2016-04-29,https://spotifycharts.com/regional/ph/daily/2016-04-29/download
1343,ph,2016-04-30,https://spotifycharts.com/regional/ph/daily/2016-04-30/download
1344,ph,2016-05-01,https://spotifycharts.com/regional/ph/daily/2016-05-01/download
1345,ph,2016-05-02,https://spotifycharts.com/regional/ph/daily/2016-05-02/download
1346,ph,2016-05-03,https://spotifycharts.com/regional/ph/daily/2016-05-03/download
1347,ph,2016-05-04,https://spotifycharts.com/regional/ph/daily/2016-05-04/download
1348,ph,2016-05-05,https://spotifycharts.com/regional/ph/daily/2016-05-05/download
1349,ph,2016-05-06,https://spotifycharts.com/regional/ph/daily/2016-05-06/download
1350,ph,2016-05-07,https://spotifycharts.com/regional/ph/daily/2016-05-07/download
1351,ph,2016-05-08,https://spotifycharts.com/regional/ph/daily/2016-05-08/download
1352,ph,2016-05-09,https://spotifycharts.com/regional/ph/daily/2016-05-09/download
1353,ph,2016-05-10,https://spotifycharts.com/regional/ph/daily/2016-05-10/download
1354,ph,2016-05-11,https://spotifycharts.com/regional/ph/daily/2016-05-11/download
1355,ph,2016-05-12,https://spotifycharts.com/regional/ph/daily/2016-05-12/download
1356,ph,2016-05-13,https://spotifycharts.com/regional/ph/daily/2016-05-13/download
1357,ph,2016-05-14,https://spotifycharts.com/regional/ph/daily/2016-05-14/download
1358,ph,2016-05-15,https://spotifycharts.com/regional/ph/daily/2016-05-15/download
1359,ph,2016-05-16,https://spotifycharts.com/regional/ph/daily/2016-05-16/download
1360,ph,2016-05-17,https://spotifycharts.com/regional/ph/daily/2016-05-17/download
1361,ph,2016-05-18,https://spotifycharts.com/regional/ph/daily/2016-05-18/download
1362,ph,2016-05-19,https://spotifycharts.com/regional/ph/daily/2016-05-19/download
1363,ph,2016-05-20,https://spotifycharts.com/regional/ph/daily/2016-05-20/download
1364,ph,2016-05-21,https://spotifycharts.com/regional/ph/daily/2016-05-21/download
1365,ph,2016-05-22,https://spotifycharts.com/regional/ph/daily/2016-05-22/download
1366,ph,2016-05-23,https://spotifycharts.com/regional/ph/daily/2016-05-23/download
1367,ph,2016-05-24,https://spotifycharts.com/regional/ph/daily/2016-05-24/download
1368,ph,2016-05-25,https://spotifycharts.com/regional/ph/daily/2016-05-25/download
1369,ph,2016-05-26,https://spotifycharts.com/regional/ph/daily/2016-05-26/download
1370,ph,2016-05-27,https://spotifycharts.com/regional/ph/daily/2016-05-27/download
1371,ph,2016-05-28,https://spotifycharts.com/regional/ph/daily/2016-05-28/download
1372,ph,2016-05-29,https://spotifycharts.com/regional/ph/daily/2016-05-29/download
1373,ph,2016-05-30,https://spotifycharts.com/regional/ph/daily/2016-05-30/download
1374,ph,2016-05-31,https://spotifycharts.com/regional/ph/daily/2016-05-31/download
1375,ph,2016-06-01,https://spotifycharts.com/regional/ph/daily/2016-06-01/download
1376,ph,2016-06-02,https://spotifycharts.com/regional/ph/daily/2016-06-02/download
1377,ph,2016-06-03,https://spotifycharts.com/regional/ph/daily/2016-06-03/download
1378,ph,2016-06-04,https://spotifycharts.com/regional/ph/daily/2016-06-04/download
1379,ph,2016-06-05,https://spotifycharts.com/regional/ph/daily/2016-06-05/download
1380,ph,2016-06-06,https://spotifycharts.com/regional/ph/daily/2016-06-06/download
1381,ph,2016-06-07,https://spotifycharts.com/regional/ph/daily/2016-06-07/download
1382,ph,2016-06-08,https://spotifycharts.com/regional/ph/daily/2016-06-08/download
1383,ph,2016-06-09,https://spotifycharts.com/regional/ph/daily/2016-06-09/download
1384,ph,2016-06-10,https://spotifycharts.com/regional/ph/daily/2016-06-10/download
1385,ph,2016-06-11,https://spotifycharts.com/regional/ph/daily/2016-06-11/download
1386,ph,2016-06-12,https://spotifycharts.com/regional/ph/daily/2016-06-12/download
1387,ph,2016-06-13,https://spotifycharts.com/regional/ph/daily/2016-06-13/download
1388,ph,2016-06-14,https://spotifycharts.com/regional/ph/daily/2016-06-14/download
1389,ph,2016-06-15,https://spotifycharts.com/regional/ph/daily/2016-06-15/download
1390,ph,2016-06-16,https://spotifycharts.com/regional/ph/daily/2016-06-16/download
1391,ph,2016-06-17,https://spotifycharts.com/regional/ph/daily/2016-06-17/download
1392,ph,2016-06-18,https://spotifycharts.com/regional/ph/daily/2016-06-18/download
1393,ph,2016-06-19,https://spotifycharts.com/regional/ph/daily/2016-06-19/download
1394,ph,2016-06-20,https://spotifycharts.com/regional/ph/daily/2016-06-20/download
1395,ph,2016-06-21,https://spotifycharts.com/regional/ph/daily/2016-06-21/download
1396,ph,2016-06-22,https://spotifycharts.com/regional/ph/daily/2016-06-22/download
1397,ph,2016-06-23,https://spotifycharts.com/regional/ph/daily/2016-06-23/download
1398,ph,2016-06-24,https://spotifycharts.com/regional/ph/daily/2016-06-24/download
1399,ph,2016-06-25,https://spotifycharts.com/regional/ph/daily/2016-06-25/download
1400,ph,2016-06-26,https://spotifycharts.com/regional/ph/daily/2016-06-26/download
1401,ph,2016-06-27,https://spotifycharts.com/regional/ph/daily/2016-06-27/download
1402,ph,2016-06-28,https://spotifycharts.com/regional/ph/daily/2016-06-28/download
1403,ph,2016-06-29,https://spotifycharts.com/regional/ph/daily/2016-06-29/download
1404,ph,2016-06-30,https://spotifycharts.com/regional/ph/daily/2016-06-30/download
1405,ph,2016-07-01,https://spotifycharts.com/regional/ph/daily/2016-07-01/download
1406,ph,2016-07-02,https://spotifycharts.com/regional/ph/daily/2016-07-02/download
1407,ph,2016-07-03,https://spotifycharts.com/regional/ph/daily/2016-07-03/download
1408,ph,2016-07-04,https://spotifycharts.com/regional/ph/daily/2016-07-04/download
1409,ph,2016-07-05,https://spotifycharts.com/regional/ph/daily/2016-07-05/download
1410,ph,2016-07-06,https://spotifycharts.com/regional/ph/daily/2016-07-06/download
1411,ph,2016-07-07,https://spotifycharts.com/regional/ph/daily/2016-07-07/download
1412,ph,2016-07-08,https://spotifycharts.com/regional/ph/daily/2016-07-08/download
1413,ph,2016-07-09,https://spotifycharts.com/regional/ph/daily/2016-07-09/download
1414,ph,2016-07-10,https://spotifycharts.com/regional/ph/daily/2016-07-10/download
1415,ph,2016-07-11,https://spotifycharts.com/regional/ph/daily/2016-07-11/download
1416,ph,2016-07-12,https://spotifycharts.com/regional/ph/daily/2016-07-12/download
1417,ph,2016-07-13,https://spotifycharts.com/regional/ph/daily/2016-07-13/download
1418,ph,2016-07-14,https://spotifycharts.com/regional/ph/daily/2016-07-14/download
1419,ph,2016-07-15,https://spotifycharts.com/regional/ph/daily/2016-07-15/download
1420,ph,2016-07-16,https://spotifycharts.com/regional/ph/daily/2016-07-16/download
1421,ph,2016-07-17,https://spotifycharts.com/regional/ph/daily/2016-07-17/download
1422,ph,2016-07-18,https://spotifycharts.com/regional/ph/daily/2016-07-18/download
1423,ph,2016-07-19,https://spotifycharts.com/regional/ph/daily/2016-07-19/download
1424,ph,2016-07-20,https://spotifycharts.com/regional/ph/daily/2016-07-20/download
1425,ph,2016-07-21,https://spotifycharts.com/regional/ph/daily/2016-07-21/download
1426,ph,2016-07-22,https://spotifycharts.com/regional/ph/daily/2016-07-22/download
1427,ph,2016-07-23,https://spotifycharts.com/regional/ph/daily/2016-07-23/download
1428,ph,2016-07-24,https://spotifycharts.com/regional/ph/daily/2016-07-24/download
1429,ph,2016-07-25,https://spotifycharts.com/regional/ph/daily/2016-07-25/download
1430,ph,2016-07-26,https://spotifycharts.com/regional/ph/daily/2016-07-26/download
1431,ph,2016-07-27,https://spotifycharts.com/regional/ph/daily/2016-07-27/download
1432,ph,2016-07-28,https://spotifycharts.com/regional/ph/daily/2016-07-28/download
1433,ph,2016-07-29,https://spotifycharts.com/regional/ph/daily/2016-07-29/download
1434,ph,2016-07-30,https://spotifycharts.com/regional/ph/daily/2016-07-30/download
1435,ph,2016-07-31,https://spotifycharts.com/regional/ph/daily/2016-07-31/download
1436,ph,2016-08-01,https://spotifycharts.com/regional/ph/daily/2016-08-01/download
1437,ph,2016-08-02,https://spotifycharts.com/regional/ph/daily/2016-08-02/download
1438,ph,2016-08-03,https://spotifycharts.com/regional/ph/daily/2016-08-03/download
1439,ph,2016-08-04,https://spotifycharts.com/regional/ph/daily/2016-08-04/download
1440,ph,2016-08-05,https://spotifycharts.com/regional/ph/daily/2016-08-05/download
1441,ph,2016-08-06,https://spotifycharts.com/regional/ph/daily/2016-08-06/download
1442,ph,2016-08-07,https://spotifycharts.com/regional/ph/daily/2016-08-07/download
1443,ph,2016-08-08,https://spotifycharts.com/regional/ph/daily/2016-08-08/download
1444,ph,2016-08-09,https://spotifycharts.com/regional/ph/daily/2016-08-09/download
1445,ph,2016-08-10,https://spotifycharts.com/regional/ph/daily/2016-08-10/download
1446,ph,2016-08-11,https://spotifycharts.com/regional/ph/daily/2016-08-11/download
1447,ph,2016-08-12,https://spotifycharts.com/regional/ph/daily/2016-08-12/download
1448,ph,2016-08-13,https://spotifycharts.com/regional/ph/daily/2016-08-13/download
1449,ph,2016-08-14,https://spotifycharts.com/regional/ph/daily/2016-08-14/download
1450,ph,2016-08-15,https://spotifycharts.com/regional/ph/daily/2016-08-15/download
1451,ph,2016-08-16,https://spotifycharts.com/regional/ph/daily/2016-08-16/download
1452,ph,2016-08-17,https://spotifycharts.com/regional/ph/daily/2016-08-17/download
1453,ph,2016-08-18,https://spotifycharts.com/regional/ph/daily/2016-08-18/download
1454,ph,2016-08-19,https://spotifycharts.com/regional/ph/daily/2016-08-19/download
1455,ph,2016-08-20,https://spotifycharts.com/regional/ph/daily/2016-08-20/download
1456,ph,2016-08-21,https://spotifycharts.com/regional/ph/daily/2016-08-21/download
1457,ph,2016-08-22,https://spotifycharts.com/regional/ph/daily/2016-08-22/download
1458,ph,2016-08-23,https://spotifycharts.com/regional/ph/daily/2016-08-23/download
1459,ph,2016-08-24,https://spotifycharts.com/regional/ph/daily/2016-08-24/download
1460,ph,2016-08-25,https://spotifycharts.com/regional/ph/daily/2016-08-25/download
1461,ph,2016-08-26,https://spotifycharts.com/regional/ph/daily/2016-08-26/download
1462,ph,2016-08-27,https://spotifycharts.com/regional/ph/daily/2016-08-27/download
1463,ph,2016-08-28,https://spotifycharts.com/regional/ph/daily/2016-08-28/download
1464,ph,2016-08-29,https://spotifycharts.com/regional/ph/daily/2016-08-29/download
1465,ph,2016-08-30,https://spotifycharts.com/regional/ph/daily/2016-08-30/download
1466,ph,2016-08-31,https://spotifycharts.com/regional/ph/daily/2016-08-31/download
1467,ph,2016-09-01,https://spotifycharts.com/regional/ph/daily/2016-09-01/download
1468,do,2015-09-01,https://spotifycharts.com/regional/do/daily/2015-09-01/download
1469,do,2015-09-02,https://spotifycharts.com/regional/do/daily/2015-09-02/download
1470,do,2015-09-03,https://spotifycharts.com/regional/do/daily/2015-09-03/download
1471,do,2015-09-04,https://spotifycharts.com/regional/do/daily/2015-09-04/download
1472,do,2015-09-05,https://spotifycharts.com/regional/do/daily/2015-09-05/download
1473,do,2015-09-06,https://spotifycharts.com/regional/do/daily/2015-09-06/download
1474,do,2015-09-07,https://spotifycharts.com/regional/do/daily/2015-09-07/download
1475,do,2015-09-08,https://spotifycharts.com/regional/do/daily/2015-09-08/download
1476,do,2015-09-09,https://spotifycharts.com/regional/do/daily/2015-09-09/download
1477,do,2015-09-10,https://spotifycharts.com/regional/do/daily/2015-09-10/download
1478,do,2015-09-11,https://spotifycharts.com/regional/do/daily/2015-09-11/download
1479,do,2015-09-12,https://spotifycharts.com/regional/do/daily/2015-09-12/download
1480,do,2015-09-13,https://spotifycharts.com/regional/do/daily/2015-09-13/download
1481,do,2015-09-14,https://spotifycharts.com/regional/do/daily/2015-09-14/download
1482,do,2015-09-15,https://spotifycharts.com/regional/do/daily/2015-09-15/download
1483,do,2015-09-16,https://spotifycharts.com/regional/do/daily/2015-09-16/download
1484,do,2015-09-17,https://spotifycharts.com/regional/do/daily/2015-09-17/download
1485,do,2015-09-18,https://spotifycharts.com/regional/do/daily/2015-09-18/download
1486,do,2015-09-19,https://spotifycharts.com/regional/do/daily/2015-09-19/download
1487,do,2015-09-20,https://spotifycharts.com/regional/do/daily/2015-09-20/download
1488,do,2015-09-21,https://spotifycharts.com/regional/do/daily/2015-09-21/download
1489,do,2015-09-22,https://spotifycharts.com/regional/do/daily/2015-09-22/download
1490,do,2015-09-23,https://spotifycharts.com/regional/do/daily/2015-09-23/download
1491,do,2015-09-24,https://spotifycharts.com/regional/do/daily/2015-09-24/download
1492,do,2015-09-25,https://spotifycharts.com/regional/do/daily/2015-09-25/download
1493,do,2015-09-26,https://spotifycharts.com/regional/do/daily/2015-09-26/download
1494,do,2015-09-27,https://spotifycharts.com/regional/do/daily/2015-09-27/download
1495,do,2015-09-28,https://spotifycharts.com/regional/do/daily/2015-09-28/download
1496,do,2015-09-29,https://spotifycharts.com/regional/do/daily/2015-09-29/download
1497,do,2015-09-30,https://spotifycharts.com/regional/do/daily/2015-09-30/download
1498,do,2015-10-01,https://spotifycharts.com/regional/do/daily/2015-10-01/download
1499,do,2015-10-02,https://spotifycharts.com/regional/do/daily/2015-10-02/download
1500,do,2015-10-03,https://spotifycharts.com/regional/do/daily/2015-10-03/download
1501,do,2015-10-04,https://spotifycharts.com/regional/do/daily/2015-10-04/download
1502,do,2015-10-05,https://spotifycharts.com/regional/do/daily/2015-10-05/download
1503,do,2015-10-06,https://spotifycharts.com/regional/do/daily/2015-10-06/download
1504,do,2015-10-07,https://spotifycharts.com/regional/do/daily/2015-10-07/download
1505,do,2015-10-08,https://spotifycharts.com/regional/do/daily/2015-10-08/download
1506,do,2015-10-09,https://spotifycharts.com/regional/do/daily/2015-10-09/download
1507,do,2015-10-10,https://spotifycharts.com/regional/do/daily/2015-10-10/download
1508,do,2015-10-11,https://spotifycharts.com/regional/do/daily/2015-10-11/download
1509,do,2015-10-12,https://spotifycharts.com/regional/do/daily/2015-10-12/download
1510,do,2015-10-13,https://spotifycharts.com/regional/do/daily/2015-10-13/download
1511,do,2015-10-14,https://spotifycharts.com/regional/do/daily/2015-10-14/download
1512,do,2015-10-15,https://spotifycharts.com/regional/do/daily/2015-10-15/download
1513,do,2015-10-16,https://spotifycharts.com/regional/do/daily/2015-10-16/download
1514,do,2015-10-17,https://spotifycharts.com/regional/do/daily/2015-10-17/download
1515,do,2015-10-18,https://spotifycharts.com/regional/do/daily/2015-10-18/download
1516,do,2015-10-19,https://spotifycharts.com/regional/do/daily/2015-10-19/download
1517,do,2015-10-20,https://spotifycharts.com/regional/do/daily/2015-10-20/download
1518,do,2015-10-21,https://spotifycharts.com/regional/do/daily/2015-10-21/download
1519,do,2015-10-22,https://spotifycharts.com/regional/do/daily/2015-10-22/download
1520,do,2015-10-23,https://spotifycharts.com/regional/do/daily/2015-10-23/download
1521,do,2015-10-24,https://spotifycharts.com/regional/do/daily/2015-10-24/download
1522,do,2015-10-25,https://spotifycharts.com/regional/do/daily/2015-10-25/download
1523,do,2015-10-26,https://spotifycharts.com/regional/do/daily/2015-10-26/download
1524,do,2015-10-27,https://spotifycharts.com/regional/do/daily/2015-10-27/download
1525,do,2015-10-28,https://spotifycharts.com/regional/do/daily/2015-10-28/download
1526,do,2015-10-29,https://spotifycharts.com/regional/do/daily/2015-10-29/download
1527,do,2015-10-30,https://spotifycharts.com/regional/do/daily/2015-10-30/download
1528,do,2015-10-31,https://spotifycharts.com/regional/do/daily/2015-10-31/download
1529,do,2015-11-01,https://spotifycharts.com/regional/do/daily/2015-11-01/download
1530,do,2015-11-02,https://spotifycharts.com/regional/do/daily/2015-11-02/download
1531,do,2015-11-03,https://spotifycharts.com/regional/do/daily/2015-11-03/download
1532,do,2015-11-04,https://spotifycharts.com/regional/do/daily/2015-11-04/download
1533,do,2015-11-05,https://spotifycharts.com/regional/do/daily/2015-11-05/download
1534,do,2015-11-06,https://spotifycharts.com/regional/do/daily/2015-11-06/download
1535,do,2015-11-07,https://spotifycharts.com/regional/do/daily/2015-11-07/download
1536,do,2015-11-08,https://spotifycharts.com/regional/do/daily/2015-11-08/download
1537,do,2015-11-09,https://spotifycharts.com/regional/do/daily/2015-11-09/download
1538,do,2015-11-10,https://spotifycharts.com/regional/do/daily/2015-11-10/download
1539,do,2015-11-11,https://spotifycharts.com/regional/do/daily/2015-11-11/download
1540,do,2015-11-12,https://spotifycharts.com/regional/do/daily/2015-11-12/download
1541,do,2015-11-13,https://spotifycharts.com/regional/do/daily/2015-11-13/download
1542,do,2015-11-14,https://spotifycharts.com/regional/do/daily/2015-11-14/download
1543,do,2015-11-15,https://spotifycharts.com/regional/do/daily/2015-11-15/download
1544,do,2015-11-16,https://spotifycharts.com/regional/do/daily/2015-11-16/download
1545,do,2015-11-17,https://spotifycharts.com/regional/do/daily/2015-11-17/download
1546,do,2015-11-18,https://spotifycharts.com/regional/do/daily/2015-11-18/download
1547,do,2015-11-19,https://spotifycharts.com/regional/do/daily/2015-11-19/download
1548,do,2015-11-20,https://spotifycharts.com/regional/do/daily/2015-11-20/download
1549,do,2015-11-21,https://spotifycharts.com/regional/do/daily/2015-11-21/download
1550,do,2015-11-22,https://spotifycharts.com/regional/do/daily/2015-11-22/download
1551,do,2015-11-23,https://spotifycharts.com/regional/do/daily/2015-11-23/download
1552,do,2015-11-24,https://spotifycharts.com/regional/do/daily/2015-11-24/download
1553,do,2015-11-25,https://spotifycharts.com/regional/do/daily/2015-11-25/download
1554,do,2015-11-26,https://spotifycharts.com/regional/do/daily/2015-11-26/download
1555,do,2015-11-27,https://spotifycharts.com/regional/do/daily/2015-11-27/download
1556,do,2015-11-28,https://spotifycharts.com/regional/do/daily/2015-11-28/download
1557,do,2015-11-29,https://spotifycharts.com/regional/do/daily/2015-11-29/download
1558,do,2015-11-30,https://spotifycharts.com/regional/do/daily/2015-11-30/download
1559,do,2015-12-01,https://spotifycharts.com/regional/do/daily/2015-12-01/download
1560,do,2015-12-02,https://spotifycharts.com/regional/do/daily/2015-12-02/download
1561,do,2015-12-03,https://spotifycharts.com/regional/do/daily/2015-12-03/download
1562,do,2015-12-04,https://spotifycharts.com/regional/do/daily/2015-12-04/download
1563,do,2015-12-05,https://spotifycharts.com/regional/do/daily/2015-12-05/download
1564,do,2015-12-06,https://spotifycharts.com/regional/do/daily/2015-12-06/download
1565,do,2015-12-07,https://spotifycharts.com/regional/do/daily/2015-12-07/download
1566,do,2015-12-08,https://spotifycharts.com/regional/do/daily/2015-12-08/download
1567,do,2015-12-09,https://spotifycharts.com/regional/do/daily/2015-12-09/download
1568,do,2015-12-10,https://spotifycharts.com/regional/do/daily/2015-12-10/download
1569,do,2015-12-11,https://spotifycharts.com/regional/do/daily/2015-12-11/download
1570,do,2015-12-12,https://spotifycharts.com/regional/do/daily/2015-12-12/download
1571,do,2015-12-13,https://spotifycharts.com/regional/do/daily/2015-12-13/download
1572,do,2015-12-14,https://spotifycharts.com/regional/do/daily/2015-12-14/download
1573,do,2015-12-15,https://spotifycharts.com/regional/do/daily/2015-12-15/download
1574,do,2015-12-16,https://spotifycharts.com/regional/do/daily/2015-12-16/download
1575,do,2015-12-17,https://spotifycharts.com/regional/do/daily/2015-12-17/download
1576,do,2015-12-18,https://spotifycharts.com/regional/do/daily/2015-12-18/download
1577,do,2015-12-19,https://spotifycharts.com/regional/do/daily/2015-12-19/download
1578,do,2015-12-20,https://spotifycharts.com/regional/do/daily/2015-12-20/download
1579,do,2015-12-21,https://spotifycharts.com/regional/do/daily/2015-12-21/download
1580,do,2015-12-22,https://spotifycharts.com/regional/do/daily/2015-12-22/download
1581,do,2015-12-23,https://spotifycharts.com/regional/do/daily/2015-12-23/download
1582,do,2015-12-24,https://spotifycharts.com/regional/do/daily/2015-12-24/download
1583,do,2015-12-25,https://spotifycharts.com/regional/do/daily/2015-12-25/download
1584,do,2015-12-26,https://spotifycharts.com/regional/do/daily/2015-12-26/download
1585,do,2015-12-27,https://spotifycharts.com/regional/do/daily/2015-12-27/download
1586,do,2015-12-28,https://spotifycharts.com/regional/do/daily/2015-12-28/download
1587,do,2015-12-29,https://spotifycharts.com/regional/do/daily/2015-12-29/download
1588,do,2015-12-30,https://spotifycharts.com/regional/do/daily/2015-12-30/download
1589,do,2015-12-31,https://spotifycharts.com/regional/do/daily/2015-12-31/download
1590,do,2016-01-01,https://spotifycharts.com/regional/do/daily/2016-01-01/download
1591,do,2016-01-02,https://spotifycharts.com/regional/do/daily/2016-01-02/download
1592,do,2016-01-03,https://spotifycharts.com/regional/do/daily/2016-01-03/download
1593,do,2016-01-04,https://spotifycharts.com/regional/do/daily/2016-01-04/download
1594,do,2016-01-05,https://spotifycharts.com/regional/do/daily/2016-01-05/download
1595,do,2016-01-06,https://spotifycharts.com/regional/do/daily/2016-01-06/download
1596,do,2016-01-07,https://spotifycharts.com/regional/do/daily/2016-01-07/download
1597,do,2016-01-08,https://spotifycharts.com/regional/do/daily/2016-01-08/download
1598,do,2016-01-09,https://spotifycharts.com/regional/do/daily/2016-01-09/download
1599,do,2016-01-10,https://spotifycharts.com/regional/do/daily/2016-01-10/download
1600,do,2016-01-11,https://spotifycharts.com/regional/do/daily/2016-01-11/download
1601,do,2016-01-12,https://spotifycharts.com/regional/do/daily/2016-01-12/download
1602,do,2016-01-13,https://spotifycharts.com/regional/do/daily/2016-01-13/download
1603,do,2016-01-14,https://spotifycharts.com/regional/do/daily/2016-01-14/download
1604,do,2016-01-15,https://spotifycharts.com/regional/do/daily/2016-01-15/download
1605,do,2016-01-16,https://spotifycharts.com/regional/do/daily/2016-01-16/download
1606,do,2016-01-17,https://spotifycharts.com/regional/do/daily/2016-01-17/download
1607,do,2016-01-18,https://spotifycharts.com/regional/do/daily/2016-01-18/download
1608,do,2016-01-19,https://spotifycharts.com/regional/do/daily/2016-01-19/download
1609,do,2016-01-20,https://spotifycharts.com/regional/do/daily/2016-01-20/download
1610,do,2016-01-21,https://spotifycharts.com/regional/do/daily/2016-01-21/download
1611,do,2016-01-22,https://spotifycharts.com/regional/do/daily/2016-01-22/download
1612,do,2016-01-23,https://spotifycharts.com/regional/do/daily/2016-01-23/download
1613,do,2016-01-24,https://spotifycharts.com/regional/do/daily/2016-01-24/download
1614,do,2016-01-25,https://spotifycharts.com/regional/do/daily/2016-01-25/download
1615,do,2016-01-26,https://spotifycharts.com/regional/do/daily/2016-01-26/download
1616,do,2016-01-27,https://spotifycharts.com/regional/do/daily/2016-01-27/download
1617,do,2016-01-28,https://spotifycharts.com/regional/do/daily/2016-01-28/download
1618,do,2016-01-29,https://spotifycharts.com/regional/do/daily/2016-01-29/download
1619,do,2016-01-30,https://spotifycharts.com/regional/do/daily/2016-01-30/download
1620,do,2016-01-31,https://spotifycharts.com/regional/do/daily/2016-01-31/download
1621,do,2016-02-01,https://spotifycharts.com/regional/do/daily/2016-02-01/download
1622,do,2016-02-02,https://spotifycharts.com/regional/do/daily/2016-02-02/download
1623,do,2016-02-03,https://spotifycharts.com/regional/do/daily/2016-02-03/download
1624,do,2016-02-04,https://spotifycharts.com/regional/do/daily/2016-02-04/download
1625,do,2016-02-05,https://spotifycharts.com/regional/do/daily/2016-02-05/download
1626,do,2016-02-06,https://spotifycharts.com/regional/do/daily/2016-02-06/download
1627,do,2016-02-07,https://spotifycharts.com/regional/do/daily/2016-02-07/download
1628,do,2016-02-08,https://spotifycharts.com/regional/do/daily/2016-02-08/download
1629,do,2016-02-09,https://spotifycharts.com/regional/do/daily/2016-02-09/download
1630,do,2016-02-10,https://spotifycharts.com/regional/do/daily/2016-02-10/download
1631,do,2016-02-11,https://spotifycharts.com/regional/do/daily/2016-02-11/download
1632,do,2016-02-12,https://spotifycharts.com/regional/do/daily/2016-02-12/download
1633,do,2016-02-13,https://spotifycharts.com/regional/do/daily/2016-02-13/download
1634,do,2016-02-14,https://spotifycharts.com/regional/do/daily/2016-02-14/download
1635,do,2016-02-15,https://spotifycharts.com/regional/do/daily/2016-02-15/download
1636,do,2016-02-16,https://spotifycharts.com/regional/do/daily/2016-02-16/download
1637,do,2016-02-17,https://spotifycharts.com/regional/do/daily/2016-02-17/download
1638,do,2016-02-18,https://spotifycharts.com/regional/do/daily/2016-02-18/download
1639,do,2016-02-19,https://spotifycharts.com/regional/do/daily/2016-02-19/download
1640,do,2016-02-20,https://spotifycharts.com/regional/do/daily/2016-02-20/download
1641,do,2016-02-21,https://spotifycharts.com/regional/do/daily/2016-02-21/download
1642,do,2016-02-22,https://spotifycharts.com/regional/do/daily/2016-02-22/download
1643,do,2016-02-23,https://spotifycharts.com/regional/do/daily/2016-02-23/download
1644,do,2016-02-24,https://spotifycharts.com/regional/do/daily/2016-02-24/download
1645,do,2016-02-25,https://spotifycharts.com/regional/do/daily/2016-02-25/download
1646,do,2016-02-26,https://spotifycharts.com/regional/do/daily/2016-02-26/download
1647,do,2016-02-27,https://spotifycharts.com/regional/do/daily/2016-02-27/download
1648,do,2016-02-28,https://spotifycharts.com/regional/do/daily/2016-02-28/download
1649,do,2016-02-29,https://spotifycharts.com/regional/do/daily/2016-02-29/download
1650,do,2016-03-01,https://spotifycharts.com/regional/do/daily/2016-03-01/download
1651,do,2016-03-02,https://spotifycharts.com/regional/do/daily/2016-03-02/download
1652,do,2016-03-03,https://spotifycharts.com/regional/do/daily/2016-03-03/download
1653,do,2016-03-04,https://spotifycharts.com/regional/do/daily/2016-03-04/download
1654,do,2016-03-05,https://spotifycharts.com/regional/do/daily/2016-03-05/download
1655,do,2016-03-06,https://spotifycharts.com/regional/do/daily/2016-03-06/download
1656,do,2016-03-07,https://spotifycharts.com/regional/do/daily/2016-03-07/download
1657,do,2016-03-08,https://spotifycharts.com/regional/do/daily/2016-03-08/download
1658,do,2016-03-09,https://spotifycharts.com/regional/do/daily/2016-03-09/download
1659,do,2016-03-10,https://spotifycharts.com/regional/do/daily/2016-03-10/download
1660,do,2016-03-11,https://spotifycharts.com/regional/do/daily/2016-03-11/download
1661,do,2016-03-12,https://spotifycharts.com/regional/do/daily/2016-03-12/download
1662,do,2016-03-13,https://spotifycharts.com/regional/do/daily/2016-03-13/download
1663,do,2016-03-14,https://spotifycharts.com/regional/do/daily/2016-03-14/download
1664,do,2016-03-15,https://spotifycharts.com/regional/do/daily/2016-03-15/download
1665,do,2016-03-16,https://spotifycharts.com/regional/do/daily/2016-03-16/download
1666,do,2016-03-17,https://spotifycharts.com/regional/do/daily/2016-03-17/download
1667,do,2016-03-18,https://spotifycharts.com/regional/do/daily/2016-03-18/download
